Label,text
cyberbullying,Im waiting go Seth McFarland Family Guy American Dad show full joke hostile woman minority Jews girl gay one safe MANY related child molestation amp rape McFarland loyal woke lefty he safe far httpstwittercomNolteNCstatus1021751920569077761
cyberbullying,Refined amp pretty Looks like something blind kindergarten student chucked plate MKR
cyberbullying,â€œ face three year prison â€ â€œ getting dicked three year â€ prisonsex related joke â€œ popular â€ â€œ â€™ drop soapgay men lt3 prisonrape joke â€ figured wanted make one
cyberbullying,male member congress call female member congress Fucking bitch he still member Congress DEMAND YOOOHOOO Yohos resignation must immediately discharged duty ONE keep job CongressionalAssaultOnWomen
cyberbullying,LabourNorthWest UKLabour YFovargueMP JulieForBurnley Ah feminazi battle bus invading town near soon
cyberbullying,Everything deconstructed Theyre good erection MKR
cyberbullying,sometimes im like yeah ill watch old grump jn make gay rape joke one video Im Reminded dont watch old grump
cyberbullying,oh cause thought bitch used call pretty hating as female call ugly said
cyberbullying,hell get page peice lying crap call bitch lil biotch isnt smart enough ro female Dog
cyberbullying,RT BraxtonDsnyder Kara Lawson calling game Im sexist hate call game
cyberbullying,write post rapegay joke 2 Broke Girls Ive episode wow
cyberbullying,RT AnthonySammarco sexist girl beg wear yoga dont get uptight see guy looking helpiâ€¦
cyberbullying,RT Superjutah MT89 Â£34000 Â£9000 national average wage PLUS tax free httptcoBJuAe9Zyjj
cyberbullying,WhiteRhino91 Im able Ill give anything want asked first could turned 20k gay rape joke
cyberbullying,Miley Cyrus gay date rape joke disgust Shes pretty much everything wrong w US culture Everything httpmtmzcomArticle20140511mileycyrusgaynightclubvideo
cyberbullying,SLEEPWALKERS love horror comedy loaded rape gay pedophilia joke
cyberbullying,Zazo032 feminazi
cyberbullying,get moooooore evil got discriminated gay co nick life play rapey game pillaging manipulating raping cry victim rape life somehow believe sell swapping play rapey game life â€˜ entertaining â€™ joke
cyberbullying,Indian Tshirt brand apology gay rape joke httpfbme1FL4f7Tta
cyberbullying,RT FakeToniaTodman Drasko take peek closet Bianca push back MKR
cyberbullying,numbdave blcinsd causticbob Look dont like joke gay rape etc wasnt nasty Theyre joke get
cyberbullying,RT maullyolly Call sexist woman never allowed talk sport TV
cyberbullying,see maturity level remained level billyhiphop sexist last thing woman changed diaper
cyberbullying,RT Shermertron 11twiggins DONT plan apologizing nearinstant hypocrisy Okay httptcoYwMC9iAl4V
cyberbullying,Sounds like tolerant gay joke Rape funny jaketapper
cyberbullying,Rape racist amp sexist joke unacceptable like like â€™ gay amp always find homophobic joke funny â€™
cyberbullying,natcom1 FeminaziFront Equanimity mean calm contentment Stop redefining word still dont know point
cyberbullying,Kat fucking bitch MKR
cyberbullying,Stay outve Congress deal jacobkramer17 Call sexist bt super bowl b guy woman allowed n th stadium
cyberbullying,Narape ata si Duterte noon perhaps enjoyed societal norm free want societal judgement release gay frustration rape joke Another victim unhealthy ego defense
cyberbullying,Tyler Creator go making rape joke using f word sad gay one prove wrong discredit stride make try improve
cyberbullying,someone explain white boy say n word claim trump support gay make rape joke expects gay girl love back
cyberbullying,woman dont give damn countrycookin Call sexist whatever really dont give damn woman sport
cyberbullying,feebee63 Kat completely rank cow God Annie annoying mkr Kats way annoying unbearable Annie
cyberbullying,p4ndiamond known dudebro
cyberbullying,RT Smouv rmv1989 position belong haha NotSexist
cyberbullying,GerytaMolina feminazi nivel 5
cyberbullying,â€™ ok still appropriate call bitch jobWould take sitting male female coworkerI â€™ certainly hope notTheres certain decorum ppl prefer elected officialsThis
cyberbullying,people yell stan Loona rape victim shooting victim people mourning dead heterosexual Western celebrity Kpops cancel culture doesnt like Pewdiepie isnt actually racist make offensive joke ironically
cyberbullying,Anyone make rape joke racially inappropriate joke gay joke â€™ getting blocked â€™ warned
cyberbullying,joke eating horse meat give license make joke war rape gay bashing genocide
cyberbullying,gay rape joke werent okay back either never ok people doesnt mean ever ok dark humour finding anything remotely like pedophilia funny definitely thing wow
cyberbullying,RT JCarnivale14 saw girl drive wrong way one way girl really dont know drive notsexist guysdoitbetter
cyberbullying,RT ZStonecipher Half time read girl tweet read like dude Sht sorority girl say video YouTube notsexist jâ€¦
cyberbullying,falzonies mykitchenrules Kat biggest MOLE hope choke mkr
cyberbullying,Offal marrow
cyberbullying,TinyAddiction Damn Feminazi
cyberbullying,listened guy joke murder rape pedophilia sexism racism lgbt people us gay friend defence every step way making fun lgbt people way see like lgbt would funny someone
cyberbullying,Okay many fucked joke Twitter commented joked Demis addiction Korea bombing u call men joke rape amp homophobic people joke killing child theyre gay men amp gun
cyberbullying,RT mistaphill JustLaurenB GGmadcat JulianDavis clitbabe MT89 mean voice headnobody cat call fucking elâ€¦
cyberbullying,BLUNTmoms wrong forcing parenthood wrong
cyberbullying,Sometimes u wan na say disgusting as bitch u remember period chill ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚
cyberbullying,post pointing male call female â€œ bitch â€ said â€™ cute yet sentence referred Male situation â€œ nigga â€
cyberbullying,Miseducation American Boy â€œ boy crack rape joke think girlfriend â€œ gay â€ still â€™ cryâ€”and need give new better model masculinity â€ tune decade thx â¦TheAtlanticâ©
cyberbullying,feministlah GreenWeiner mislabeled
cyberbullying,â€œ rape joke gay joke need know â€™ okay laugh â€
cyberbullying,DBABHolloway Check 12th man CowboysNation even faggot ny fan stand
cyberbullying,RT EvilSunbro woman r pleasing look upon notsexist sexhonest
cyberbullying,MaddyBaylor LBigmann Estimates guess proof called stupid ignore politics exist Also stupid
cyberbullying,female really know know Ion even use bitch directly literally use make generalization â€™ smart shit call u bunch thing wanted disrespect u get face
cyberbullying,RT chrisdowns QuestionsForMen one good topical httptcoRrP5IZrRpE
cyberbullying,Sucks smile wiped face huh Kat glass house throw stone mkr mkr2015
cyberbullying,said woman choose gay men dont made rape joke Told HG go kill Perpetrated gay stereotype Frankie Cody
cyberbullying,RT uberfeminist TwitterFeminism cant convince three teen woman take computer science meanwhile ISIS soooo Christian Grey righâ€¦
not_cyberbullying,get goofy grin face
not_cyberbullying,Cant believe Im actually right ðŸ˜¬
not_cyberbullying,RT benpobjie sassy lemon sassiest citrus MKR
not_cyberbullying,JosephIsVegan SumbelinaZ IronmanL1 Hatewatch httptco4EPmJ85eA1
not_cyberbullying,YesAllWomen feel combination pride rage popularity YesAllWomen Yes finally take long
not_cyberbullying,couldnt feel different 2 WA team proud punch Eva amp Debra want punch Kat amp Andre pair fucktards mkr
not_cyberbullying,RT ikralla Khadgar youre sassy httptcoH1zs9V2wl4
not_cyberbullying,r u gon na Halloween
not_cyberbullying,Aquele momento bullying na granja quando rebaixam frango Ã  passarinho RÃ¡
not_cyberbullying,Setimeline lagi pada ngeBully ATV lagian gak profesional bgt biasa siarin bola antarkampung sih Ù¼
not_cyberbullying,wish Robert dad could listen story day mkr mykitchenrules
not_cyberbullying,bored right watchin Bully Beatdown
not_cyberbullying,excited black woman price right gt
not_cyberbullying,r3sho Settling stolen ISIS land made criminal flee
not_cyberbullying,RT colonelkickhead Maybe yet another secret round Colin cook Pete amp Manu amp winner declared biâ€¦
not_cyberbullying,feminist incredibly fucking lonely offline
not_cyberbullying,tmclaughbos yo going bsdcan bsdtrhodes going could cause trouble P
not_cyberbullying,better unhappy alone rather unhappy someone Rite
not_cyberbullying,ErwinDawson Islams idea coexistence httptcol9pgj3ak4i
not_cyberbullying,debrideout know mute hashtags setting save sanity annoying squawking bird season
not_cyberbullying,mkr meatball httptcozHSBuw0x7o
not_cyberbullying,GlamourFan1 yet
not_cyberbullying,stweetheart CRACKLING people mkr
not_cyberbullying,LionelRiaos without ðŸ˜¥
not_cyberbullying,basically started MKR serving chicken liver Vomit
not_cyberbullying,RT babybrucewayne except best looking instant restaurant look like two 13 year old put together mkr
not_cyberbullying,eguevara2012 contractor Put toner cartridge printer
not_cyberbullying,Sick OpTicPauL Plays bully Ep2 httptcoPQwPU37 Bring back memory anyone
not_cyberbullying,DGDestroys photo staffords college day rock favorite holding empty keg head look trailer park
not_cyberbullying,RT randiebooks SilverMillsy freebsdgirl QQ harder lost game
not_cyberbullying,Worst night ever RatherBeAtSchool ðŸ˜­
not_cyberbullying,Vintage bully onmyblacktieshit
not_cyberbullying,InTheLittleWood Hey watched video got bullied spider lucky escape end video
not_cyberbullying,maybe surprise twist Ash beating Nikki stiletto Id watch MKR
not_cyberbullying,TimOfLegend legobutts knew
not_cyberbullying,Im target regardless information already public adequate physical security local police know
not_cyberbullying,velvethammer flatspaddler1 SumbelinaZ Yeah FSA fighting freedom democracy ISIS lite
not_cyberbullying,go pause homo bullying
not_cyberbullying,fdgonthier lot people contribute little bit turn enough keep afloat every dollar immensely appreciated
not_cyberbullying,sometimes wish went college 90
not_cyberbullying,ask u tell would u hair black eye blueeee
not_cyberbullying,Deanowen118 PhilDoran21 charming lad cant imagine woman WOULDNT want impress
not_cyberbullying,MisGrace GBabeuf RJennromao DavidJo52951945 Novorossiyan gbazov NewsCoverUp rougek68 httptcostp5NmjZRY
not_cyberbullying,RT finicalgal NOTE spatchcock dish pomegranate star dish GOOD thing
not_cyberbullying,common MYTH Bullying school kid kid education mom parent dad
not_cyberbullying,UmarFarooq didnt give object result throwing straight brings straight conservation
not_cyberbullying,basvandewiel link patreon
not_cyberbullying,discerningmumin gained control long
not_cyberbullying,Read response Diga nÃ£o ao bullying repassa httptcoqhUaIKg
